First Name,Last Name,Year,RushingYards,Att,TD,TwentyPlus,FourtyPlus,Lng,RushingFirst,RushingFirstPerc,RushingFum,Position,Draft Year,College,Height (inch),Weight (lbs),BMI,ArmLength (inch),Hand Size (inch),Wing Span (inch),40 Yard Dash (s),40 Yard (MPH),20 Yard Split (s),Bench Press,QB Ball Velocity,Vertical Leap (inch),Broad Jump (inch),20 Yd Shuttle (s),Three Cone
Jay,Ajayi,2017.0,873.0,208.0,1.0,6.0,2.0,92.0,39.0,5.332999999999999,3.0,RB,2015.0,"Boise,State","71,75",221.0,30.91,32.0,10.0,77.125,4.57,,2.66,19 reps (225 lb),(N/A) (MPH),39.0,121.0,4.1,7.1
Jay,Ajayi,2017.0,873.0,208.0,1.0,6.0,2.0,92.0,39.0,5.332999999999999,3.0,RB,2015.0,"Boise,State","71,75",221.0,30.91,32.0,10.0,77.125,4.57,,2.66,19 reps (225 lb),(N/A) (MPH),39.0,121.0,4.1,7.1
Jay,Ajayi,2018.0,184.0,45.0,3.0,1.0,,20.0,11.0,4.091,1.0,RB,2015.0,"Boise,State","71,75",221.0,30.91,32.0,10.0,77.125,4.57,,2.66,19 reps (225 lb),(N/A) (MPH),39.0,121.0,4.1,7.1
Jay,Ajayi,2018.0,184.0,45.0,3.0,1.0,,20.0,11.0,4.091,1.0,RB,2015.0,"Boise,State","71,75",221.0,30.91,32.0,10.0,77.125,4.57,,2.66,19 reps (225 lb),(N/A) (MPH),39.0,121.0,4.1,7.1
Jay,Ajayi,2019.0,30.0,10.0,,,,11.0,3.0,3.333,,RB,2015.0,"Boise,State","71,75",221.0,30.91,32.0,10.0,77.125,4.57,,2.66,19 reps (225 lb),(N/A) (MPH),39.0,121.0,4.1,7.1
Jay,Ajayi,2019.0,30.0,10.0,,,,11.0,3.0,3.333,,RB,2015.0,"Boise,State","71,75",221.0,30.91,32.0,10.0,77.125,4.57,,2.66,19 reps (225 lb),(N/A) (MPH),39.0,121.0,4.1,7.1
Cam,Akers,2020.0,625.0,145.0,2.0,4.0,2.0,61.0,26.0,5.577000000000001,1.0,RB,2020.0,"Florida,State",71,212.0,30.28,30.63,9.0,74.63,4.47,,2.62,20 reps (225 lb),(N/A) (MPH),35.5,122.0,4.42,
David,Akers,2000.0,15.0,1.0,,,,15.0,1.0,,,K,,,,,,,,,,,,,,,,,
David,Akers,2000.0,15.0,1.0,,,,15.0,1.0,,,K,,,,,,,,,,,,,,,,,
David,Akers,2002.0,10.0,1.0,,,,10.0,1.0,,,K,,,,,,,,,,,,,,,,,
David,Akers,2002.0,10.0,1.0,,,,10.0,1.0,,,K,,,,,,,,,,,,,,,,,
Jordan,Akins,2020.0,4.0,1.0,,,,4.0,1.0,,,TE,2018.0,"Central,Florida",75,249.0,31.87,32.5,9.5,80.625,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Charles,Alexander,1979.0,286.0,88.0,1.0,,,17.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1979.0,286.0,88.0,1.0,,,17.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1980.0,702.0,169.0,2.0,,,37.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1980.0,702.0,169.0,2.0,,,37.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1981.0,292.0,98.0,2.0,,,16.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1981.0,292.0,98.0,2.0,,,16.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1982.0,207.0,64.0,1.0,,,18.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1982.0,207.0,64.0,1.0,,,18.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1983.0,523.0,153.0,3.0,,,12.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1983.0,523.0,153.0,3.0,,,12.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1984.0,479.0,132.0,2.0,,,22.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1984.0,479.0,132.0,2.0,,,22.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1985.0,156.0,44.0,2.0,,,18.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Charles,Alexander,1985.0,156.0,44.0,2.0,,,18.0,,,,RB,,,,,,,10.375,,,,,,,,,,
Derrick,Alexander,1994.0,38.0,4.0,,1.0,,25.0,3.0,1.3330000000000002,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,1994.0,38.0,4.0,,1.0,,25.0,3.0,1.3330000000000002,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,1995.0,29.0,1.0,,1.0,,29.0,1.0,,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,1995.0,29.0,1.0,,1.0,,29.0,1.0,,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,1999.0,82.0,2.0,1.0,1.0,1.0,82.0,1.0,,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,1999.0,82.0,2.0,1.0,1.0,1.0,82.0,1.0,,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,2000.0,45.0,3.0,,1.0,,26.0,2.0,1.5,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,2000.0,45.0,3.0,,1.0,,26.0,2.0,1.5,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,2001.0,16.0,2.0,,,,15.0,1.0,,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Derrick,Alexander,2001.0,16.0,2.0,,,,15.0,1.0,,,WR,1994.0,Michigan,"73,1",196.0,26.41,31.5,8.75,,4.5,,2.61,(N/A) reps (225 lb),(N/A) (MPH),36.0,,4.19,
Jeff,Alexander,1989.0,146.0,45.0,2.0,,,11.0,,,,RB,,,,,,,,,,,,,,,,,
Jeff,Alexander,1989.0,146.0,45.0,2.0,,,11.0,,,,RB,,,,,,,,,,,,,,,,,
Robert,Alexander,1982.0,3.0,1.0,,,,3.0,,,,RB,,,,,,,,,,,,,,,,,
Robert,Alexander,1982.0,3.0,1.0,,,,3.0,,,,RB,,,,,,,,,,,,,,,,,
Robert,Alexander,1983.0,28.0,7.0,,,,15.0,,,,RB,,,,,,,,,,,,,,,,,
Robert,Alexander,1983.0,28.0,7.0,,,,15.0,,,,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2000.0,313.0,64.0,2.0,1.0,1.0,50.0,20.0,3.2,2.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2000.0,313.0,64.0,2.0,1.0,1.0,50.0,20.0,3.2,2.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2001.0,1318.0,309.0,14.0,8.0,4.0,88.0,61.0,5.066,4.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2001.0,1318.0,309.0,14.0,8.0,4.0,88.0,61.0,5.066,4.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2002.0,1175.0,295.0,16.0,10.0,4.0,58.0,61.0,4.836,2.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2002.0,1175.0,295.0,16.0,10.0,4.0,58.0,61.0,4.836,2.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2003.0,1435.0,326.0,14.0,9.0,2.0,55.0,79.0,4.127,4.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2003.0,1435.0,326.0,14.0,9.0,2.0,55.0,79.0,4.127,4.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2004.0,1696.0,353.0,16.0,15.0,2.0,44.0,77.0,4.584,5.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2004.0,1696.0,353.0,16.0,15.0,2.0,44.0,77.0,4.584,5.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2005.0,1880.0,370.0,27.0,14.0,4.0,88.0,107.0,3.458,5.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2005.0,1880.0,370.0,27.0,14.0,4.0,88.0,107.0,3.458,5.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2006.0,896.0,252.0,7.0,2.0,,33.0,53.0,4.755,5.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2006.0,896.0,252.0,7.0,2.0,,33.0,53.0,4.755,5.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2007.0,716.0,207.0,4.0,5.0,,25.0,37.0,5.595,2.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2007.0,716.0,207.0,4.0,5.0,,25.0,37.0,5.595,2.0,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2008.0,24.0,11.0,,,,8.0,,,,RB,,,,,,,,,,,,,,,,,
Shaun,Alexander,2008.0,24.0,11.0,,,,8.0,,,,RB,,,,,,,,,,,,,,,,,
Vincent,Alexander,1987.0,71.0,21.0,1.0,,,16.0,,,,RB,,,,,,,,,,,,,,,,,
Vincent,Alexander,1987.0,71.0,21.0,1.0,,,16.0,,,,RB,,,,,,,,,,,,,,,,,
Rich,Alexis,2006.0,5.0,3.0,,,,3.0,,,,RB,2004.0,Washington,72,210.0,29.17,32.5,9.25,,4.65,,2.71,(N/A) reps (225 lb),(N/A) (MPH),32.0,,4.43,7.41
Rich,Alexis,2006.0,5.0,3.0,,,,3.0,,,,RB,2004.0,Washington,72,210.0,29.17,32.5,9.25,,4.65,,2.71,(N/A) reps (225 lb),(N/A) (MPH),32.0,,4.43,7.41
Anthony,Allen,2011.0,8.0,3.0,,,,3.0,,,,RB,2011.0,"Georgia,Tech","72,75",228.0,31.02,30.38,9.63,,4.56,17.82,2.55,24 reps (225 lb),(N/A) (MPH),41.5,120.0,4.06,6.79
Anthony,Allen,2011.0,8.0,3.0,,,,3.0,,,,RB,2011.0,"Georgia,Tech","72,75",228.0,31.02,30.38,9.63,,4.56,17.82,2.55,24 reps (225 lb),(N/A) (MPH),41.5,120.0,4.06,6.79
Anthony,Allen,2012.0,61.0,16.0,1.0,1.0,,20.0,4.0,,,RB,2011.0,"Georgia,Tech","72,75",228.0,31.02,30.38,9.63,,4.56,17.82,2.55,24 reps (225 lb),(N/A) (MPH),41.5,120.0,4.06,6.79
Anthony,Allen,2012.0,61.0,16.0,1.0,1.0,,20.0,4.0,,,RB,2011.0,"Georgia,Tech","72,75",228.0,31.02,30.38,9.63,,4.56,17.82,2.55,24 reps (225 lb),(N/A) (MPH),41.5,120.0,4.06,6.79
Armando,Allen,2011.0,48.0,15.0,,,,13.0,3.0,,,RB,2011.0,"Notre,Dame","68,25",199.0,30.76,30.25,8.75,,4.52,17.82,,23 reps (225 lb),(N/A) (MPH),,,,
Armando,Allen,2011.0,48.0,15.0,,,,13.0,3.0,,,RB,2011.0,"Notre,Dame","68,25",199.0,30.76,30.25,8.75,,4.52,17.82,,23 reps (225 lb),(N/A) (MPH),,,,
Armando,Allen,2012.0,124.0,27.0,1.0,1.0,1.0,46.0,6.0,4.5,,RB,2011.0,"Notre,Dame","68,25",199.0,30.76,30.25,8.75,,4.52,17.82,,23 reps (225 lb),(N/A) (MPH),,,,
Armando,Allen,2012.0,124.0,27.0,1.0,1.0,1.0,46.0,6.0,4.5,,RB,2011.0,"Notre,Dame","68,25",199.0,30.76,30.25,8.75,,4.52,17.82,,23 reps (225 lb),(N/A) (MPH),,,,
Brandon,Allen,2019.0,39.0,10.0,,,,11.0,4.0,2.5,,QB,2016.0,Arkansas,"73,38",217.0,29.02,31.25,8.88,74.875,4.84,,2.82,(N/A) reps (225 lb),55 (MPH),28.0,,4.33,7.06
Brandon,Allen,2019.0,39.0,10.0,,,,11.0,4.0,2.5,,QB,2016.0,Arkansas,"73,38",217.0,29.02,31.25,8.88,74.875,4.84,,2.82,(N/A) reps (225 lb),55 (MPH),28.0,,4.33,7.06
Brandon,Allen,2020.0,27.0,13.0,,,,4.0,5.0,2.6,,QB,2016.0,Arkansas,"73,38",217.0,29.02,31.25,8.88,74.875,4.84,,2.82,(N/A) reps (225 lb),55 (MPH),28.0,,4.33,7.06
Brandon,Allen,2020.0,27.0,13.0,,,,4.0,5.0,2.6,,QB,2016.0,Arkansas,"73,38",217.0,29.02,31.25,8.88,74.875,4.84,,2.82,(N/A) reps (225 lb),55 (MPH),28.0,,4.33,7.06
David,Allen,2003.0,8.0,4.0,,,,6.0,1.0,,,RB,2001.0,"Kansas,State","68,8",194.0,29.51,31.5,8.25,,4.65,,2.7,15 reps (225 lb),(N/A) (MPH),31.0,111.0,,
David,Allen,2003.0,8.0,4.0,,,,6.0,1.0,,,RB,2001.0,"Kansas,State","68,8",194.0,29.51,31.5,8.25,,4.65,,2.7,15 reps (225 lb),(N/A) (MPH),31.0,111.0,,
Dwayne,Allen,2012.0,5.0,3.0,,,,3.0,2.0,1.5,,TE,2012.0,Clemson,"75,13",255.0,32.53,33.0,9.63,,4.85,,2.75,27 reps (225 lb),(N/A) (MPH),32.0,110.0,4.37,7.12
Dwayne,Allen,2012.0,5.0,3.0,,,,3.0,2.0,1.5,,TE,2012.0,Clemson,"75,13",255.0,32.53,33.0,9.63,,4.85,,2.75,27 reps (225 lb),(N/A) (MPH),32.0,110.0,4.37,7.12
Dwayne,Allen,2015.0,1.0,1.0,,,,1.0,1.0,,,TE,2012.0,Clemson,"75,13",255.0,32.53,33.0,9.63,,4.85,,2.75,27 reps (225 lb),(N/A) (MPH),32.0,110.0,4.37,7.12
Dwayne,Allen,2015.0,1.0,1.0,,,,1.0,1.0,,,TE,2012.0,Clemson,"75,13",255.0,32.53,33.0,9.63,,4.85,,2.75,27 reps (225 lb),(N/A) (MPH),32.0,110.0,4.37,7.12
Gary,Allen,1982.0,2.0,2.0,,,,9.0,,,,RB,,,,,,,,,,,,,,,,,
Gary,Allen,1982.0,2.0,2.0,,,,9.0,,,,RB,,,,,,,,,,,,,,,,,
Gary,Allen,1983.0,5.0,1.0,,,,5.0,,,,RB,,,,,,,,,,,,,,,,,
Gary,Allen,1983.0,5.0,1.0,,,,5.0,,,,RB,,,,,,,,,,,,,,,,,
Greg,Allen,1985.0,32.0,8.0,,,,8.0,,,,RB,,,,,,,,,,,,,,,,,
Greg,Allen,1985.0,32.0,8.0,,,,8.0,,,,RB,,,,,,,,,,,,,,,,,
Greg,Allen,1986.0,3.0,1.0,,,,3.0,,,,RB,,,,,,,,,,,,,,,,,
Greg,Allen,1986.0,3.0,1.0,,,,3.0,,,,RB,,,,,,,,,,,,,,,,,
James,Allen,1998.0,270.0,58.0,1.0,2.0,2.0,57.0,7.0,8.286,1.0,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,1998.0,270.0,58.0,1.0,2.0,2.0,57.0,7.0,8.286,1.0,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,1999.0,119.0,32.0,,,,13.0,6.0,5.332999999999999,,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,1999.0,119.0,32.0,,,,13.0,6.0,5.332999999999999,,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,2000.0,1120.0,290.0,2.0,5.0,,29.0,56.0,5.178999999999999,5.0,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,2000.0,1120.0,290.0,2.0,5.0,,29.0,56.0,5.178999999999999,5.0,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,2001.0,469.0,135.0,1.0,,,19.0,25.0,5.4,1.0,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,2001.0,469.0,135.0,1.0,,,19.0,25.0,5.4,1.0,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,2002.0,519.0,155.0,,1.0,,32.0,20.0,7.75,1.0,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
James,Allen,2002.0,519.0,155.0,,1.0,,32.0,20.0,7.75,1.0,RB,1997.0,Oklahoma,"70,1",212.0,31.06,31.88,9.0,,,,,11 reps (225 lb),(N/A) (MPH),31.0,,,
Javorius,Allen,2015.0,514.0,137.0,1.0,2.0,1.0,44.0,28.0,4.893,2.0,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2015.0,514.0,137.0,1.0,2.0,1.0,44.0,28.0,4.893,2.0,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2016.0,34.0,9.0,,,,7.0,,,,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2016.0,34.0,9.0,,,,7.0,,,,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2017.0,591.0,153.0,4.0,1.0,,37.0,38.0,4.026,,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2017.0,591.0,153.0,4.0,1.0,,37.0,38.0,4.026,,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2018.0,110.0,41.0,3.0,,,17.0,10.0,4.1,,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2018.0,110.0,41.0,3.0,,,17.0,10.0,4.1,,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2019.0,36.0,10.0,1.0,,,19.0,3.0,3.333,,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Javorius,Allen,2019.0,36.0,10.0,1.0,,,19.0,3.0,3.333,,RB,2015.0,"Southern,California","72,5",221.0,30.27,31.75,9.38,75.125,4.53,,2.64,11 reps (225 lb),(N/A) (MPH),35.5,121.0,4.28,6.96
Josh,Allen,2018.0,631.0,89.0,8.0,8.0,1.0,45.0,41.0,2.171,5.0,QB,2018.0,Wyoming,"76,88",237.0,28.87,33.25,10.13,78.375,4.75,,2.74,(N/A) reps (225 lb),62 (MPH),33.5,,4.4,6.9
Josh,Allen,2018.0,631.0,89.0,8.0,8.0,1.0,45.0,41.0,2.171,5.0,QB,2018.0,Wyoming,"76,88",237.0,28.87,33.25,10.13,78.375,4.75,,2.74,(N/A) reps (225 lb),62 (MPH),33.5,,4.4,6.9
Josh,Allen,2019.0,510.0,109.0,9.0,1.0,,36.0,41.0,2.659,7.0,QB,2018.0,Wyoming,"76,88",237.0,28.87,33.25,10.13,78.375,4.75,,2.74,(N/A) reps (225 lb),62 (MPH),33.5,,4.4,6.9
Josh,Allen,2019.0,510.0,109.0,9.0,1.0,,36.0,41.0,2.659,7.0,QB,2018.0,Wyoming,"76,88",237.0,28.87,33.25,10.13,78.375,4.75,,2.74,(N/A) reps (225 lb),62 (MPH),33.5,,4.4,6.9
Josh,Allen,2020.0,421.0,102.0,8.0,2.0,,24.0,38.0,2.6839999999999997,4.0,QB,2018.0,Wyoming,"76,88",237.0,28.87,33.25,10.13,78.375,4.75,,2.74,(N/A) reps (225 lb),62 (MPH),33.5,,4.4,6.9
Josh,Allen,2020.0,421.0,102.0,8.0,2.0,,24.0,38.0,2.6839999999999997,4.0,QB,2018.0,Wyoming,"76,88",237.0,28.87,33.25,10.13,78.375,4.75,,2.74,(N/A) reps (225 lb),62 (MPH),33.5,,4.4,6.9
Keenan,Allen,2017.0,9.0,2.0,,,,6.0,,,,WR,2013.0,California,74,206.0,27.09,,,76.75,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Keenan,Allen,2017.0,9.0,2.0,,,,6.0,,,,WR,2013.0,California,74,206.0,27.09,,,76.75,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Keenan,Allen,2018.0,75.0,9.0,,2.0,,28.0,4.0,2.25,1.0,WR,2013.0,California,74,206.0,27.09,,,76.75,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Keenan,Allen,2018.0,75.0,9.0,,2.0,,28.0,4.0,2.25,1.0,WR,2013.0,California,74,206.0,27.09,,,76.75,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Keenan,Allen,2019.0,16.0,3.0,,,,18.0,1.0,,,WR,2013.0,California,74,206.0,27.09,,,76.75,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Keenan,Allen,2019.0,16.0,3.0,,,,18.0,1.0,,,WR,2013.0,California,74,206.0,27.09,,,76.75,,,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Kyle,Allen,2018.0,19.0,5.0,1.0,,,10.0,2.0,2.5,,QB,2018.0,Houston,"75,25",210.0,26.7,,,73.875,,17.37,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Kyle,Allen,2018.0,19.0,5.0,1.0,,,10.0,2.0,2.5,,QB,2018.0,Houston,"75,25",210.0,26.7,,,73.875,,17.37,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Kyle,Allen,2019.0,106.0,32.0,2.0,,,17.0,9.0,3.556,3.0,QB,2018.0,Houston,"75,25",210.0,26.7,,,73.875,,17.37,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Kyle,Allen,2019.0,106.0,32.0,2.0,,,17.0,9.0,3.556,3.0,QB,2018.0,Houston,"75,25",210.0,26.7,,,73.875,,17.37,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Kyle,Allen,2020.0,26.0,7.0,1.0,,,13.0,3.0,2.333,,QB,2018.0,Houston,"75,25",210.0,26.7,,,73.875,,17.37,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Kyle,Allen,2020.0,26.0,7.0,1.0,,,13.0,3.0,2.333,,QB,2018.0,Houston,"75,25",210.0,26.7,,,73.875,,17.37,,(N/A) reps (225 lb),(N/A) (MPH),,,,
Marcus,Allen,1982.0,697.0,160.0,11.0,,,53.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1982.0,697.0,160.0,11.0,,,53.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1983.0,1014.0,266.0,9.0,,,19.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1983.0,1014.0,266.0,9.0,,,19.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1984.0,1168.0,275.0,13.0,,,52.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1984.0,1168.0,275.0,13.0,,,52.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1985.0,1759.0,380.0,11.0,,,61.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1985.0,1759.0,380.0,11.0,,,61.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1986.0,759.0,208.0,5.0,,,28.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1986.0,759.0,208.0,5.0,,,28.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1987.0,754.0,200.0,5.0,,,44.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1987.0,754.0,200.0,5.0,,,44.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1988.0,831.0,223.0,7.0,,,32.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1988.0,831.0,223.0,7.0,,,32.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1989.0,293.0,69.0,2.0,,,15.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1989.0,293.0,69.0,2.0,,,15.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1990.0,682.0,179.0,12.0,,,28.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1990.0,682.0,179.0,12.0,,,28.0,,,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1991.0,287.0,63.0,2.0,2.0,,26.0,16.0,3.938,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1991.0,287.0,63.0,2.0,2.0,,26.0,16.0,3.938,,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1992.0,301.0,67.0,2.0,2.0,,21.0,24.0,2.792,1.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1992.0,301.0,67.0,2.0,2.0,,21.0,24.0,2.792,1.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1993.0,764.0,206.0,12.0,3.0,,39.0,55.0,3.745,4.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1993.0,764.0,206.0,12.0,3.0,,39.0,55.0,3.745,4.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1994.0,709.0,189.0,7.0,2.0,,36.0,47.0,4.021,3.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1994.0,709.0,189.0,7.0,2.0,,36.0,47.0,4.021,3.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1995.0,890.0,207.0,5.0,4.0,,38.0,51.0,4.059,1.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1995.0,890.0,207.0,5.0,4.0,,38.0,51.0,4.059,1.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1996.0,830.0,206.0,9.0,3.0,,35.0,55.0,3.745,2.0,RB,,,,,,,,,,,,,,,,,
Marcus,Allen,1996.0,830.0,206.0,9.0,3.0,,35.0,55.0,3.745,2.0,RB,,,,,,,,,,,,,,,,,
